Periods,Units,beta,beta_sd,Type
500,400,1.00014216289013,0.02928812695797,Y unit root (1)
10,500,1.00335337899138,0.0301905202745647,Y unit root (1)
30,500,0.998207194756089,0.0286266490216556,Y unit root (1)
50,500,1.00164891173527,0.0279821164955736,Y unit root (1)
70,500,0.999104193123672,0.0282228635588585,Y unit root (1)
100,500,0.999702517978922,0.0278063332035794,Y unit root (1)
200,500,1.0000166073464,0.0279669306378844,Y unit root (1)
300,500,1.00087469735038,0.0265298262660284,Y unit root (1)
400,500,1.00240589820775,0.0278066075379876,Y unit root (1)
500,500,1.00071095595903,0.0278794171186608,Y unit root (1)
10,10,1.99936337137834,0.0449763436439767,X unit root (1)
30,10,2.0004533871743,0.0146832665051358,X unit root (1)
50,10,1.99997102291155,0.00833916690181641,X unit root (1)
70,10,2.0002293712882,0.00631192893662013,X unit root (1)
100,10,1.99979638235992,0.00445311069709553,X unit root (1)
200,10,2.00003823053664,0.00205531290803152,X unit root (1)
300,10,2.00003847326954,0.00136321370747769,X unit root (1)
400,10,1.99998228517436,0.00106693991007542,X unit root (1)
500,10,2.00000656649834,0.000914907570248642,X unit root (1)
10,30,2.00136361855176,0.0239660753446969,X unit root (1)
30,30,2.00014934629539,0.00748233888104386,X unit root (1)
50,30,2.00009654627613,0.00459412265430505,X unit root (1)
70,30,1.9999426730909,0.00321628716886828,X unit root (1)
100,30,2.00004210247551,0.00246525267018849,X unit root (1)
200,30,2.00000975138059,0.00122505506929286,X unit root (1)
300,30,1.99992865231236,0.00079173364031224,X unit root (1)
400,30,1.99999597469066,0.00057016721247219,X unit root (1)
500,30,2.00002238328251,0.000466889530103016,X unit root (1)
10,50,2.00156182901818,0.0163211860117697,X unit root (1)
30,50,1.99996006622183,0.0059330960706216,X unit root (1)
50,50,2.00006330948994,0.00341515787196872,X unit root (1)
70,50,2.00007935820435,0.00249646306097463,X unit root (1)
100,50,2.00012552232089,0.00178751193440903,X unit root (1)
200,50,1.99994047639925,0.000881063824627911,X unit root (1)
300,50,2.00002031434186,0.000601992216030287,X unit root (1)
400,50,2.00000336416057,0.000442576900712207,X unit root (1)
500,50,1.99997327219284,0.000363769872241435,X unit root (1)
10,70,1.99881560756757,0.0148031675527974,X unit root (1)
30,70,2.00003900006458,0.00470951478540006,X unit root (1)
50,70,1.99994930516422,0.00288690179734858,X unit root (1)
70,70,2.00002661937943,0.00199353693492485,X unit root (1)
100,70,1.99993111356661,0.00148564401232371,X unit root (1)
200,70,1.99994314222809,0.000748705421814801,X unit root (1)
300,70,1.99997945907734,0.000480117756980906,X unit root (1)
400,70,2.00002558262847,0.000361911247429963,X unit root (1)
500,70,2.00000184545259,0.000306451926578225,X unit root (1)
10,100,1.99874638202278,0.0126577776566666,X unit root (1)
30,100,1.99979705522238,0.00417252745603227,X unit root (1)
50,100,1.99995044356689,0.00256471770737754,X unit root (1)
70,100,2.00010534570569,0.00174600407895835,X unit root (1)
100,100,2.00001210829101,0.0013046657521105,X unit root (1)
200,100,2.00001488496095,0.000661105651846767,X unit root (1)
300,100,1.99998985784391,0.000407467422841765,X unit root (1)
400,100,2.0000161997476,0.000330835486698405,X unit root (1)
500,100,1.99999820304722,0.000246989726150162,X unit root (1)
10,200,1.99994857444524,0.00868800385073442,X unit root (1)
30,200,2.00003175893548,0.00291026326903505,X unit root (1)
50,200,1.99993925225855,0.00173761859952797,X unit root (1)
70,200,1.99996104486618,0.00129234836550293,X unit root (1)
100,200,2.00004720506469,0.000846349139212559,X unit root (1)
200,200,2.00000939415227,0.000423373280656065,X unit root (1)
300,200,2.0000043458213,0.000284576923185907,X unit root (1)
400,200,2.00000138144408,0.000220998746855249,X unit root (1)
500,200,1.99998708261465,0.000170171772178625,X unit root (1)
10,300,1.99982301131414,0.00696311690700437,X unit root (1)
30,300,1.99996931133253,0.00239555623289095,X unit root (1)
50,300,1.99995694094331,0.00145379391181201,X unit root (1)
70,300,2.00002289873332,0.00103454117449252,X unit root (1)
100,300,1.99999848897851,0.000681306155734273,X unit root (1)
200,300,2.00001525409734,0.000370758266814559,X unit root (1)
300,300,2.00000201808459,0.000235194096471168,X unit root (1)
400,300,2.00000024598765,0.000175609586666656,X unit root (1)
500,300,1.99999493381433,0.000140064934781694,X unit root (1)
10,400,1.99993224698992,0.00607147823072311,X unit root (1)
30,400,1.99998033153272,0.00201230837413943,X unit root (1)
50,400,2.00003640576746,0.00122625025127446,X unit root (1)
70,400,1.99995413619092,0.00085438438669819,X unit root (1)
100,400,1.99996697715467,0.000614498975507561,X unit root (1)
200,400,2.00000482139229,0.000293603343565469,X unit root (1)
300,400,1.99999294192695,0.000214751183029306,X unit root (1)
400,400,1.9999973906381,0.000161853569327724,X unit root (1)
500,400,2.00000452511092,0.00012349734578525,X unit root (1)
10,500,2.00029789988517,0.00559382524206855,X unit root (1)
30,500,2.00003060299327,0.00191272543310547,X unit root (1)
50,500,2.00000651452806,0.00108746019220758,X unit root (1)
70,500,2.0000048183282,0.000786652760880042,X unit root (1)
100,500,1.9999611428161,0.00056423073462476,X unit root (1)
200,500,1.99999504919496,0.000270855134277079,X unit root (1)
300,500,2.00000424531389,0.000175832510326179,X unit root (1)
400,500,2.00000352093812,0.000138901009334469,X unit root (1)
500,500,1.99999726196492,0.000111640734030463,X unit root (1)
10,10,1.99520102721333,0.0912016340938048,Kointegration
30,10,2.00500788296987,0.11708673677636,Kointegration
50,10,2.00344093729047,0.14465115677168,Kointegration
70,10,1.99136283767495,0.156682101197712,Kointegration
100,10,1.99471680830253,0.168492672630428,Kointegration
200,10,2.00112938487433,0.194961700997473,Kointegration
300,10,2.00439521237476,0.192652383529699,Kointegration
400,10,1.99793128381301,0.19600333483173,Kointegration
500,10,1.99773076505353,0.200582274282763,Kointegration
10,30,2.00033849001799,0.0534698062127848,Kointegration
30,30,1.99497819990667,0.069192033391908,Kointegration
50,30,1.99219041140425,0.0779430278277455,Kointegration
70,30,2.00308996323767,0.0856525855130011,Kointegration
100,30,1.99778457154441,0.0955821951364199,Kointegration
200,30,1.99972156709604,0.105927850789456,Kointegration
300,30,2.00319561915754,0.109232439944158,Kointegration
400,30,1.99224831405899,0.107024128161957,Kointegration
500,30,2.00823106175742,0.11492654834475,Kointegration
10,50,2.00033937273262,0.0401680132106489,Kointegration
30,50,1.99651077752112,0.0515982044004,Kointegration
50,50,2.00246559996191,0.0598486836806458,Kointegration
70,50,1.99495768214887,0.070774636622444,Kointegration
100,50,1.99802669142708,0.0738855315748334,Kointegration
200,50,2.00249032921119,0.0821280826048597,Kointegration
300,50,1.99481880868161,0.0818533842027886,Kointegration
400,50,1.99971074402829,0.0851737507536265,Kointegration
500,50,1.99436172583706,0.0874545846253893,Kointegration
10,70,1.99969694295616,0.034699694069862,Kointegration
30,70,1.99823173478631,0.0455644451433903,Kointegration
50,70,1.99445102248751,0.0571163690034004,Kointegration
70,70,1.99991418700884,0.05622722184794,Kointegration
100,70,2.0017500758276,0.0626583370347529,Kointegration
200,70,2.00173512786988,0.0656788226056118,Kointegration
300,70,2.00070985132249,0.0667617552677097,Kointegration
400,70,1.99619360716573,0.0694900763098881,Kointegration
500,70,1.99959150845978,0.0785971006246079,Kointegration
10,100,2.00162911801629,0.0291084046068218,Kointegration
30,100,2.00092639816887,0.0377264829597372,Kointegration
50,100,2.00035507123085,0.0452427694171084,Kointegration
70,100,2.00236719911903,0.0473502015394722,Kointegration
100,100,2.00250184602417,0.0533481701341018,Kointegration
200,100,1.99967741786743,0.0565786232823553,Kointegration
300,100,1.99624508145956,0.0609323790465843,Kointegration
400,100,2.00305237739914,0.0581957305254787,Kointegration
500,100,2.00141675248945,0.0559892169364852,Kointegration
10,200,2.00135158726654,0.0206841117347555,Kointegration
30,200,1.99905075636278,0.0256079463261909,Kointegration
50,200,1.99879085250163,0.0300422958315921,Kointegration
70,200,2.0011191506185,0.0323409122601295,Kointegration
100,200,1.9966324922168,0.0352242097256713,Kointegration
200,200,1.99698039685262,0.0395488543293206,Kointegration
300,200,1.99700343978525,0.0419337571105151,Kointegration
400,200,1.99955537973771,0.0402777292278642,Kointegration
500,200,1.99972410751792,0.0424681534379162,Kointegration
10,300,2.00043166839947,0.0161379044164589,Kointegration
30,300,1.99872634153429,0.0217798243613448,Kointegration
50,300,1.9998139438594,0.0259710390188721,Kointegration
70,300,1.99922713360427,0.0274685377046145,Kointegration
100,300,1.99626806649017,0.0303008390893484,Kointegration
200,300,1.99886269880908,0.0326467184655756,Kointegration
300,300,1.99931256112818,0.0333925033683817,Kointegration
400,300,1.99930258838901,0.0333901510294751,Kointegration
500,300,2.00182885903085,0.0342058485096017,Kointegration
10,400,2.00053351368059,0.0141943295394223,Kointegration
30,400,1.99787374151858,0.0187224731760045,Kointegration
50,400,1.99900506144008,0.0222769730179909,Kointegration
70,400,2.00188303280346,0.0220702721926656,Kointegration
100,400,1.99955656051218,0.0249261100257347,Kointegration
200,400,2.00087194610091,0.0291965490678805,Kointegration
300,400,1.99911350070483,0.0301493253233578,Kointegration
400,400,1.99720629303603,0.0304366909885378,Kointegration
500,400,1.99994693793176,0.0307244846943018,Kointegration
10,500,1.99979932936775,0.0134794018500687,Kointegration
30,500,1.99963326173615,0.0174519236705705,Kointegration
50,500,1.99959326259965,0.0194475120775698,Kointegration
70,500,2.00206858644477,0.0212309389925486,Kointegration
100,500,2.00076890908219,0.0226108023771719,Kointegration
200,500,1.99970910470385,0.0255538986252614,Kointegration
300,500,1.99938473215825,0.0256141247834588,Kointegration
400,500,2.00035577513203,0.0272390155312455,Kointegration
500,500,1.99984691137806,0.0271978747682641,Kointegration
10,10,1.99939487825103,0.097359578765305,Y unit root (2)
30,10,2.00239925383836,0.0744809099902775,Y unit root (2)
50,10,2.00238162073473,0.0775725094624245,Y unit root (2)
70,10,1.99662264507165,0.0698797477913647,Y unit root (2)
100,10,2.00045138803219,0.0718908813115432,Y unit root (2)
200,10,1.99932774698282,0.0656843305837922,Y unit root (2)
300,10,1.99857676952541,0.0689624828800978,Y unit root (2)
400,10,2.00292062075406,0.0700617747914039,Y unit root (2)
500,10,1.99804721787542,0.0629182292646716,Y unit root (2)
10,30,2.00040607810632,0.0498179703553692,Y unit root (2)
30,30,2.00161353645032,0.0425711675596544,Y unit root (2)
50,30,1.9993734097349,0.040134079700317,Y unit root (2)
70,30,1.99855638325417,0.037486852445997,Y unit root (2)
100,30,2.00075103891752,0.0413162950062466,Y unit root (2)
200,30,2.00056944696194,0.0384914558254001,Y unit root (2)
300,30,1.99951917046226,0.0393517978124768,Y unit root (2)
400,30,2.00381594586311,0.0382865319933709,Y unit root (2)
500,30,2.00019231755107,0.0387387955801115,Y unit root (2)
10,50,2.00252231505075,0.0379488531107686,Y unit root (2)
30,50,2.0006619367843,0.0323169032080877,Y unit root (2)
50,50,2.00136435851177,0.0323243770714645,Y unit root (2)
70,50,2.00215336231866,0.0318773839627922,Y unit root (2)
100,50,1.99922648131023,0.0305863071033739,Y unit root (2)
200,50,2.0003082627857,0.0312521948395153,Y unit root (2)
300,50,1.99989665563531,0.0305820054814135,Y unit root (2)
400,50,1.99975551360017,0.0300262873488675,Y unit root (2)
500,50,2.00385543656025,0.0297730810111264,Y unit root (2)
10,70,2.0010439548143,0.0333685082170582,Y unit root (2)
30,70,2.00025730980932,0.0275952334812386,Y unit root (2)
50,70,2.00211457414908,0.0266166638034995,Y unit root (2)
70,70,2.0000072344108,0.0272984324684554,Y unit root (2)
100,70,1.99995921275634,0.0259074949712504,Y unit root (2)
200,70,2.00076714493244,0.024758541805575,Y unit root (2)
300,70,2.00147611714856,0.0272353490751085,Y unit root (2)
400,70,1.99978248584566,0.0252153015104307,Y unit root (2)
500,70,2.00141690739451,0.0247155507464819,Y unit root (2)
10,100,2.00069921728883,0.026961494586147,Y unit root (2)
30,100,1.99890401001848,0.0250612528465787,Y unit root (2)
50,100,1.99865663353865,0.0218953998789214,Y unit root (2)
70,100,2.00028640647956,0.0218016253612378,Y unit root (2)
100,100,2.00057525964822,0.0220504469334021,Y unit root (2)
200,100,1.99842565952905,0.0212293126019923,Y unit root (2)
300,100,1.99995242791169,0.0194829848821602,Y unit root (2)
400,100,2.00114999438014,0.0207044419466101,Y unit root (2)
500,100,2.00116525323671,0.0201452674358341,Y unit root (2)
10,200,2.00200417957458,0.0213097676001221,Y unit root (2)
30,200,2.00111928968721,0.0157643841413825,Y unit root (2)
50,200,1.99951814396334,0.0155565907186919,Y unit root (2)
70,200,2.00063246100493,0.0151537185322836,Y unit root (2)
100,200,2.00029269043548,0.0149620656519071,Y unit root (2)
200,200,1.99963668148777,0.0154561536730224,Y unit root (2)
300,200,1.99998813934533,0.0141464236399926,Y unit root (2)
400,200,2.00077187468808,0.0145671931090857,Y unit root (2)
500,200,2.00100197386113,0.0142416811033629,Y unit root (2)
10,300,1.99926193140332,0.0167874680732611,Y unit root (2)
30,300,1.998884014032,0.0131859444925037,Y unit root (2)
50,300,2.00134789128444,0.0128989274151949,Y unit root (2)
70,300,1.99953662732144,0.0125820438874652,Y unit root (2)
100,300,1.9999748845471,0.0122306335499665,Y unit root (2)
200,300,2.00028146601435,0.0123257855122482,Y unit root (2)
300,300,2.00040321940785,0.0111696026147731,Y unit root (2)
400,300,1.99967870011527,0.0120614766711629,Y unit root (2)
500,300,2.00034473074192,0.012145413667423,Y unit root (2)
10,400,1.99930164353482,0.0130721879067382,Y unit root (2)
30,400,1.99904951174368,0.0114437809783827,Y unit root (2)
50,400,2.00016963133014,0.0109205672985695,Y unit root (2)
70,400,1.99961007994964,0.011140024598911,Y unit root (2)
100,400,1.99895291182387,0.0107252312071123,Y unit root (2)
200,400,1.99915875011216,0.0103187195704609,Y unit root (2)
300,400,2.00004159466613,0.0103074605604681,Y unit root (2)
400,400,2.00060624833967,0.0107988731656302,Y unit root (2)
500,400,2.00000846367182,0.00993632405467589,Y unit root (2)
10,500,2.00011889083893,0.012531680200312,Y unit root (2)
30,500,1.99963056207165,0.0102570241600089,Y unit root (2)
50,500,1.99970395301842,0.0102953857351625,Y unit root (2)
70,500,2.00009958794577,0.00932771631684239,Y unit root (2)
100,500,2.00038725620609,0.00958395779784606,Y unit root (2)
200,500,1.99994483250933,0.0091876523578876,Y unit root (2)
300,500,2.00019328325922,0.00950091969839164,Y unit root (2)
400,500,2.00054319737683,0.00995939455658058,Y unit root (2)
500,500,1.99969926782222,0.00933880550356585,Y unit root (2)
10,10,1.99877297368334,0.0461298090647618,X unit root (2)
30,10,2.00185221094576,0.0204699001937011,X unit root (2)
50,10,1.99973294896809,0.0142313800549342,X unit root (2)
