Periods,Units,beta,beta_sd,Type
300,30,197.955870500965,14.7463721104918,Begge unit root (1)
400,30,264.057236627754,19.0429429517195,Begge unit root (1)
500,30,332.408972369408,22.2751384994309,Begge unit root (1)
10,50,7.29471522995061,0.339467101588743,Begge unit root (1)
30,50,20.4837471945609,1.08275145959206,Begge unit root (1)
50,50,33.7837961168388,1.64241457844949,Begge unit root (1)
70,50,46.9301223355157,2.40941975605383,Begge unit root (1)
100,50,66.9531174256898,3.64164976745797,Begge unit root (1)
200,50,132.776535135998,7.27133930557226,Begge unit root (1)
300,50,199.384999903787,10.1426372807854,Begge unit root (1)
400,50,263.982995920915,14.3077090421905,Begge unit root (1)
500,50,331.626397501859,17.7123446148838,Begge unit root (1)
10,70,7.30685992366631,0.30016631365408,Begge unit root (1)
30,70,20.5358609320445,0.84275598731755,Begge unit root (1)
50,70,33.9590376628608,1.44107566652731,Begge unit root (1)
70,70,47.1570775366781,1.9996233501129,Begge unit root (1)
100,70,66.7746758296996,2.91237721384722,Begge unit root (1)
200,70,133.072646532656,6.13567202535223,Begge unit root (1)
300,70,198.975035479417,8.95861009112282,Begge unit root (1)
400,70,267.284083637704,12.6953610275319,Begge unit root (1)
500,70,332.557858779094,15.4976092781964,Begge unit root (1)
10,100,7.3066610624456,0.243203268628081,Begge unit root (1)
30,100,20.5491900567481,0.792336608224839,Begge unit root (1)
50,100,33.9507983740225,1.19817620221728,Begge unit root (1)
70,100,47.2725884865688,1.723932042267,Begge unit root (1)
100,100,67.1072639586614,2.53007617628353,Begge unit root (1)
200,100,133.875239214361,4.69161897619547,Begge unit root (1)
300,100,199.526888684183,7.30221081943252,Begge unit root (1)
400,100,267.165096045052,9.61214810970305,Begge unit root (1)
500,100,333.183816808782,12.3969477155223,Begge unit root (1)
10,200,7.31665961677342,0.164783962183228,Begge unit root (1)
30,200,20.6112034366007,0.507961070803178,Begge unit root (1)
50,200,33.9593878443146,0.833179657697367,Begge unit root (1)
70,200,47.2624259868112,1.21771263824609,Begge unit root (1)
100,200,67.2462800618645,1.71078942376169,Begge unit root (1)
200,200,133.536674512108,3.56711267629336,Begge unit root (1)
300,200,200.209967734349,4.93743641678817,Begge unit root (1)
400,200,267.185022241077,7.34906774300273,Begge unit root (1)
500,200,333.717120481673,8.50208833092722,Begge unit root (1)
10,300,7.33230462928864,0.134023045872533,Begge unit root (1)
30,300,20.6765556450022,0.400283641059762,Begge unit root (1)
50,300,34.0050849492638,0.713650896445925,Begge unit root (1)
70,300,47.2780134852327,0.972326223136605,Begge unit root (1)
100,300,67.2502197069597,1.42612207682599,Begge unit root (1)
200,300,133.739661888234,2.69109436311287,Begge unit root (1)
300,300,200.606380828771,4.35870495038485,Begge unit root (1)
400,300,267.175624751186,5.6143488633434,Begge unit root (1)
500,300,334.209147355364,7.20951654595933,Begge unit root (1)
10,400,7.32587478241534,0.117061763149996,Begge unit root (1)
30,400,20.6712175241715,0.382991166892719,Begge unit root (1)
50,400,34.0159421142044,0.583385060927118,Begge unit root (1)
70,400,47.3338164489012,0.865353156963938,Begge unit root (1)
100,400,67.2416899213557,1.18321206631231,Begge unit root (1)
200,400,133.80429106153,2.43106205965459,Begge unit root (1)
300,400,200.81474032103,3.55053796042434,Begge unit root (1)
400,400,267.218336712004,4.83022268222231,Begge unit root (1)
500,400,334.233866191834,6.12125544276756,Begge unit root (1)
10,500,7.33325116222014,0.105506231811616,Begge unit root (1)
30,500,20.6450874114276,0.321745092876228,Begge unit root (1)
50,500,33.9929570427943,0.550930362993406,Begge unit root (1)
