Country,Year,id,idn,lisrpr_tot,pre_tot,pre_gini,post_gini,lowpay,p90p50,p50p10,p90p50v2,p50p10v2,sstran,socx_pub,hlpub,totheal,phealgdp,daycare,health_pub,family_pub,almp_pub,socx_pub_1,rd,rdbus,rdgov,rdhed,rdpnp,rdperbus,rdpergov,rdperhed,rdperpnp,ud,smbe,rrly_23,rr45y_23,tcemp,agempn,inempn,srempn,ep,epl,epl_Allard,oecd_epl,p1564,po65,tfr,rgdpecap,poppwt,tradeopen,ckaopen,export,import,mil,debt,etcragg,fed,pres,singmemd,strbic,referen,judrev,authleg,cons_struc_cum,huber1993,leftcum,cncum,cncrcum,cnctcum,rtcum,unemr,Witt_Jackson_coordination_ex,gov_right1,gov_cent1,gov_left1,gov_party,instcons,structur,kaopen,empratio,sstran1,prefisc_gini,pretran_gini,postfisc_gini,elderly,eu,emu,socexp_t_pmp,CCODE,ISOCODE,TOTGEN,UEGEN,SKGEN,PGEN,cc1,dGDPc,hc,Inflation,Exp,csh_i,csh_g,LGDPc1971,Plurality,MDMH,LEFTC,Deprat,IntDemand,FCrisis,HK_COOR_1,sHK_COOR_1,sHG_COOR,HK_COOR_5,sHK_COOR_5,TOTGEN_5,sTOTGEN_5,Tradeopen,dhc,rGDPc,avh,emp_mio,rgdpna,pop_mio,COOR_INSTRUMENT,Kenworthy_Coherence,HG_LR,HG_CG,HG_COOR,rtfpna,hc_2,emp_workage,p15_64,TOTGEN_INSTRUMENT,rgdpnaavh,rgdpnaemp,logrgdpnaavh,logrgdpnaemp,logemp_mio,hc71,cc,economic_globalization,actual_flows,restrictions,social_globalization,personal_contact,information_flows,cultural_proximity,political_globalization,overall_globalization_index,coid,lg1deind,lg1caplib,lg1employerorg,lg1medvoter,employerorg,macrocorp,lg1macrocorp,lg1statecapacity,lg1aunmem,tmpempl,involpt,ltunem12,lg1worldgrowop,unionorg,cenbar,aunmem,conp1,conp2,conp3,conp4,labpolm,empfed,emppow,emppolm,pursup,comfrm,invfrm,labmanc,trecgdp,govempte,flfp,Witt_Jackson_coordination,occuptrain,iso,Corp_Jahn_add,Cor_Jahn_fac,Corp_Jahn_sm_add,Corp_Jahn_sm_fac,z_Corp_Jahn_sm_add,z_Corp_Jahn_sm_fac,daycare1,family_pub1,lisrpr_tot1,pre_tot1,pre_gini1,post_gini1,lowpay1,p90p501,p50p101,p90p50v21,sstran_1,socx_pub1,coid1,coid2,coid3,coid4,coid5,coid6,coid7,coid8,coid9,coid10,coid11,coid12,coid13,coid14,coid15,coid16,coid17,coid18,tmpempl1,involpt1,ltunem121,lg1worldgrowop1,unionorg1,cenbar1,flfp1,Witt_Jackson_coordination1,occuptrain1,lg1deind1,lg1caplib1,lg1employerorg1,lg1medvoter1,employerorg1,macrocorp1,lg1macrocorp1,lg1statecapacity1,lg1aunmem1,prefisc_gini1,pretran_gini1,postfisc_gini1,TOTGEN1,UEGEN1,SKGEN1,PGEN1,po651,ckaopen1,export1,import1,debt1,etcragg1,kaopen1,smbe1,rrly_231,rr45y_231,ep1,epl1,epl_Allard1,oecd_epl1,rd1,rdbus1,rdgov1,rdhed1,rdpnp1,rdperbus1,rdpergov1,rdperhed1,rdperpnp1,socx_pub_11,almp_pub1,health_pub1,dum1980,dum1981,dum1982,dum1983,dum1984,dum1985,dum1986,dum1987,dum1988,dum1989,dum1990,dum1991,dum1992,dum1993,dum1994,dum1995,dum1996,dum1997,dum1998,dum1999,dum2000,dum2001,dum2002,dum2003,dum2004,dum2005,dum2006,dum2007,dum2008,dum2009,dum2010,dum2011
Netherlands,1995,NET,14,,,,,13.8138,1.7097,1.619,1.709744013,1.618983957,15.16702101,23.80805278,18059.09,25419.86,5.915950613,.355138717,5.915953889,1.323326596,1.363947573,23.80805278,1.967722375,.904406066,.82963333,.003419041,.046825831,1.025558457,.356172914,.566814627,.019177032,25.24636713,.522593702,.7,.323333333,6781.6,255,1544,4982.6,1.23,.9,2.3,2.73,10568.68,2047.223,1.53,24834.10241,15422.165,113.0491612,2.426425,181219,163876,1.912134206,89.63968538,3.633364,0,0,0,1,0,0,2,3,1,11.373,.863,13.693,12.742,7.312,7.157329829,.79,35.71,28.57,35.71,3,1,1,1,64.17,14.29,,,,13.24,1,0,24.49,12,528,34.7,10.7,12.7,11.4,772,2.433632948,3.028668165,1.9,212000000000,.234849498,.179039374,5.404485147,0,8.300000191000001,40.2,46.14811635,297.3596341,0,.53,.135150182,.360787828,.53,.102788912,36,.648708792,113.0491612,.0000648,29943.05598,1455.81,7.136787415,461786.75,15.422165,5,0,.53,.74,.66,.9316810370000001,2.524439335,.675276445,10.56869,7.900037335,317.2026226,64705.12895,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,86.70999999999999,85.03,88.98,82.75,79.23,79.64,89.90000000000001,94.74,87.29000000000001,12,83.01851000000001,100,.0403082,48.85,.0403082,.0203308,.2753784,-.4174554,29.61755,10.9,1.8,46.8,335.1803,.0305394,3,29.2,0,0,0,1,.92,1,0,.84,.5,.5,0,.5,47.228,11.69208,59.1,.79,.26,528,.7980302,11.271.211,.88327485,12.444.735,1.419.751.767.741.590,13.597.127,.355138717,1.323326596,7.014666666666699,24.94066333333353,34.231,24.91333333333336,13.8138,1.7097,1.619,1.709744013,15.16702101,23.80805278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.9,1.8,46.8,335.1803,.0305394,3,59.1,.79,.26,83.01851000000001,100,.0403082,48.85,.0403082,.0203308,.2753784,-.4174554,29.61755,39.90000000000009,39.5333333333333,24.93333333333328,34.7,10.7,12.7,11.4,2047.223,2.426425,181219,163876,89.63968538,3.633364,1,.522593702,.7,.323333333,1.23,.9,2.3,2.73,1.967722375,.904406066,.82963333,.003419041,.046825831,1.025558457,.356172914,.566814627,.019177032,23.80805278,1.363947573,5.915953889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,1996,NET,14,,,,,13.9,1.7111,1.623,1.711111111,1.62295082,14.55833372,22.61199981,17376.15,26256.63,5.43420744,.335194133,5.434223077,1.241481759,1.356976435,22.61199981,1.984113149,.9614739410000001,.823106754,.001135244,.047399728,1.045203672,.351949149,.567943582,.019016747,24.85761047,,,,6931.8,243.4,1513.1,5175.3,,.9,2.1,2.73,10603.55,2072.355,1.53,25838.28247,15517.122,113.9819549,2.426425,190674,173789,1.872996513,88.07086676,3.415313,0,0,0,1,0,0,2,3,1,11.775,1.124,13.693,12.742,7.649,6.420606421,.77,35.71,28.57,35.71,3,1,1,1,65.37000000000001,13.73,,,,13.34,1,0,23.36,12,528,35.7,10.9,13.2,11.6,773,2.773720961,3.039247274,2,221000000000,.239079401,.172864646,5.404485147,0,8.300000191000001,40.2,46.42280245,261.8886537,0,.53,.135150182,.360787828,.53,.102788912,36.6,.730206634,113.9819549,-.003412485,30773.5928,1460.08,7.308550835,477517.5938,15.517122,5,0,.53,.74,.66,.938276708,2.546074152,.689254442,10.60356,7.900037335,327.0489246,65336.83689,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,88.72,87.18000000000001,90.81,83.05,79.91,79.66,90.14,92.58,87.58,12,82.97852,100,.0403082,52.35,.0403082,.019768,.0203308,-.6120876,29.2,12,1.5,50,342.4137,.0288509,3,29.1,0,0,0,1,.92,1,0,.84,.5,.5,1,.5,47.543,11.28049,60.2,.77,.26,528,.81166309,1.147.042,.91239101,12.580.656,1.465.963.406.259.400,13.743.815,.335194133,1.241481759,6.487499999999955,24.05001500000003,33.37599999999998,25.03850000000003,13.9,1.7111,1.623,1.711111111,14.55833372,22.61199981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1.5,50,342.4137,.0288509,3,60.2,.77,.26,82.97852,100,.0403082,52.35,.0403082,.019768,.0203308,-.6120876,29.2,38.90000000000009,38.34999999999991,24.44999999999993,35.7,10.9,13.2,11.6,2072.355,2.426425,190674,173789,88.07086676,3.415313,1,.5220956640000001,.7,.3249999999999997,1.210000000000001,.9,2.1,2.73,1.984113149,.9614739410000001,.823106754,.001135244,.047399728,1.045203672,.351949149,.567943582,.019016747,22.61199981,1.356976435,5.434223077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,1997,NET,14,,,,,14.5709,1.7164,1.6415,1.71641791,1.641521599,13.51811756,21.83700184,18449.8,27205.49,5.390942534,.418978661,5.390942534,1.246621493,1.419893232,21.83700184,1.989283742,.906534068,.777787031,.003579975,.047600639,1.085401345,.340762396,.543893851,.019225858,24.42768693,.521597626,.7,.326666667,7186,250.7,1547.9,5387.4,,.9,2.1,2.73,10641.73,2096.778,1.53,27839.34871,15605.817,120.9614974,2.426425,216691,197284,1.769533978,82.2330724,3.174557,0,0,0,1,0,0,2,3,1,12.177,1.385,13.693,12.742,7.986,5.510775664,.76,35.71,28.57,35.71,3,1,1,1,67.53,12.73,,,,13.43,1,0,22.63,12,528,35.6,11,13.1,11.5,774,3.685786211,3.049863577,2.2,245000000000,.236231968,.177305683,5.404485147,0,8.300000191000001,40.2,46.67896802,396.7302276,0,.53,.135150182,.360787828,.53,.102788912,36.4,.703040686,120.9614974,.0000372,31907.84164,1450.99,7.540755272,497947.9375,15.605817,5,0,.53,.74,.66,.947544038,2.565306425,.708602386,10.64173,7.900037335,343.1780629,66034.22594999999,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,90.67,88.61,93.45999999999999,82.89,79.97,79.40000000000001,89.86,91.81,88.02,12,82.7235,100,.0403082,55.85,.0403082,.0147026,.019768,-.6245447,29.1,11.4,1.3,49.1,240.2378,.0136547,3,28.2,0,0,0,1,.92,1,0,.84,.5,.5,1,.5,46.296,10.99352,61.9,.76,.26,528,.81483799,11.516.813,.85688537,11.950.406,1.377.867.763.916.220,13.063.642,.418978661,1.246621493,5.960333333333438,23.15936666666676,32.52099999999996,25.1636666666667,14.5709,1.7164,1.6415,1.71641791,13.51811756,21.83700184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.4,1.3,49.1,240.2378,.0136547,3,61.9,.76,.26,82.7235,100,.0403082,55.85,.0403082,.0147026,.019768,-.6245447,29.1,37.90000000000009,37.16666666666652,23.96666666666658,35.6,11,13.1,11.5,2096.778,2.426425,216691,197284,82.2330724,3.174557,1,.521597626,.7,.326666667,1.190000000000005,.9,2.1,2.73,1.989283742,.906534068,.777787031,.003579975,.047600639,1.085401345,.340762396,.543893851,.019225858,21.83700184,1.419893232,5.390942534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,1998,NET,14,,,,,,1.7327,1.6614,1.732703214,1.661432161,12.72954004,21.42455527,18744,29221,5.171272182,.721726847,5.171272182,1.514191754,1.553230114,21.42455527,1.895049164,.920670742,.717607266,.003004712,.054709433,1.026458904,.335642988,.514418811,.018528461,23.82617993,,,,7402,242.2,1604.9,5554.9,,.9,2.4,2.73,10687.46,2120.326,1.63,29798.37028,15690.705,120.4445131,2.426425,226766,209802,1.697823784,80.82016421,2.946993,0,0,0,1,0,0,2,3,1,12.605,1.597,13.693,12.742,8.346,4.394099868,.71,38.67,25.62,35.71,3,1,1,1,69.26000000000001,11.87,,,,13.5,1,0,22.26,12,528,36.2,11.2,13.3,11.8,775,3.361230421,3.060516596,2,265000000000,.233237386,.18294403,5.404485147,0,8.300000191000001,42.8,46.91419237,332.4078651,0,.53,.135150182,.360787828,.53,.102788912,36.5,.71662366,120.4445131,.0000367,32980.33772,1439.83,7.732627869,517484.75,15.690705,5,0,.53,.74,.66,.956932962,2.580087662,.723523444,10.68746,7.900037335,359.4068397,66922.23637,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,92.67,90.45,95.67,84.26000000000001,82.44,80.11,90.83,92.25,89.38,12,82.4751,100,.0403082,59.35,.0403082,.2640232,.0147026,-.7141718,28.2,12.7,1.1,47.9,420.0744,.0035239,4,27.6,0,0,0,1,.92,1,0,.84,.5,.5,1,.5,45.801,10.79448,62.9,.71,.26,528,.85405135,12.089.814,.81426734,11.508.474,1.310.226.642.578.760,12.586.703,.721726847,1.514191754,5.433166666666693,22.26871833333348,31.66599999999994,25.28883333333334,14.69284999999999,1.7327,1.6614,1.732703214,12.72954004,21.42455527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,1.1,47.9,420.0744,.0035239,4,62.9,.71,.26,82.4751,100,.0403082,59.35,.0403082,.2640232,.0147026,-.7141718,28.2,36.90000000000009,35.98333333333312,23.48333333333324,36.2,11.2,13.3,11.8,2120.326,2.426425,226766,209802,80.82016421,2.946993,1,.521683361,.7016666665,.3168684494999994,1.170000000000002,.9,2.4,2.73,1.895049164,.920670742,.717607266,.003004712,.054709433,1.026458904,.335642988,.514418811,.018528461,21.42455527,1.553230114,5.171272182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,1999,NET,14,4.906,21.37807,30.811,25.414,14.8148,1.7403,1.6587,1.740264511,1.658744668,12.0548534,20.48504245,19589,31236,5.072334299,.705553959,5.072334299,1.437830308,1.521985121,20.48504245,1.979839096,.971534958,.7296869700000001,.002330441,.057743149,1.103852219,.294671317,.58131556,,23.4649512,.521769096,.703333333,.307070232,7604.6,228.7,1609.7,5766.2,,.7,2.4,2.12,10739.67,2141.687,1.65,31633.96883,15775.532,121.8698941,2.426425,243456.9,227195.9,1.707695375,71.56965559,2.45789,0,0,0,1,0,0,2,3,1,13.069,1.741,13.693,12.742,8.738,3.622077181,.69,40,20,40,3,2,1,1,70.81,11.2,35.9,34.8,23,13.54,1,1,21.32,12,528,37,12,13.3,11.8,776,4.121476261,3.071207047,2.2,287000000000,.22844252,.189302102,5.404485147,0,8.300000191000001,46.4,47.13063855,387.8553567,0,.53,.135150182,.360787828,.53,.102788912,35.7,.607959871,121.8698941,.0000374,34339.61451,1436.9,7.922235489,541725.6875,15.775532,5,0,.53,.74,.66,.973288,2.594954252,.7376609790000001,10.73967,7.900037335,377.0100129,68380.40704999999,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,93.74,91.24,97.13,87.17,82.44,88.14,91.03,93.72,91.25,12,82.66118,100,.0403082,62.86,.0403082,.0079487,.2640232,-.7559211,27.6,12,1,43.5,343.1825,-.0066069,3,27,0,0,0,1,.92,1,0,.84,.5,.5,1,.5,46.436,10.83582,64.5,.69,.26,528,.85351598,12.081.991,.82641971,1.168.605,1.329.514.255.572.170,12.778.345,.705553959,1.437830308,4.906,21.37807,30.811,25.414,14.8148,1.7403,1.6587,1.740264511,12.0548534,20.48504245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,43.5,343.1825,-.0066069,3,64.5,.69,.26,82.66118,100,.0403082,62.86,.0403082,.0079487,.2640232,-.7559211,27.6,35.9,34.8,23,37,12,13.3,11.8,2141.687,2.426425,243456.9,227195.9,71.56965559,2.45789,1,.521769096,.703333333,.307070232,1.150000000000006,.7,2.4,2.12,1.979839096,.971534958,.7296869700000001,.002330441,.057743149,1.103852219,.294671317,.58131556,.018236381,20.48504245,1.521985121,5.072334299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2000,NET,14,,,,,,1.7496,1.6566,1.749643875,1.656637168,11.2979711,19.75619677,20981,33261,5.01985836,.75358886,5.01985836,1.479734903,1.447363384,19.75619677,1.935591923,,,,,1.066609245,.233036654,.618001723,.017944301,22.61146954,,,,7859.5,238.4,1588.6,6032.5,,.7,2.4,2.12,10800.5,2163.469,1.72,33796.4431,15862.825,134.6176668,2.426425,292916,269732,1.550866112,63.88793186,2.298371,0,0,0,1,0,0,2,3,1,13.533,1.885,13.693,12.742,9.130000000000001,2.725348713,.65,40,20,40,3,2,1,1,72.77,10.52,,,,13.58,1,1,20.52,12,528,37.2,12.1,13.3,11.9,777,3.369053079,3.081934929,2.3,323000000000,.205066055,.18548499,5.404485147,0,8.300000191000001,46.4,47.33023985,468.676335,0,.53,.135150182,.360787828,.53,.102788912,34.7,.472130134,134.6176668,.0000374,35496.53435,1434.96,8.088947296000001,563075.3125,15.862825,5,0,.53,.74,.66,.986191452,2.609906197,.748941928,10.8005,7.900037335,392.3979153,69610.45633,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,95.62000000000001,93.67,98.26000000000001,87.13,83.43000000000001,87.09999999999999,91.03,94.70999999999999,92.17,12,82.42521000000001,100,.0403082,59.14,.0403082,.0051346,.0079487,-.7178788,27,14,1.1,38,354.284,-.0150492,3,26.5,0,0,0,1,.92,1,0,.84,.5,.5,1,.5,46.142,10.78521,65.2,.65,.26,528,.85378832,12.085.971,.83757132,11.849.002,1.347.213.511.408.980,12.954.205,.75358886,1.479734903,5.192399999999907,22.8859580000003,31.72019999999998,25.4704,14.93675000000002,1.7496,1.6566,1.749643875,11.2979711,19.75619677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.1,38,354.284,-.0150492,3,65.2,.65,.26,82.42521000000001,100,.0403082,59.14,.0403082,.0051346,.0079487,-.7178788,27,36.72000000000003,35.88000000000011,23.70000000000005,37.2,12.1,13.3,11.9,2163.469,2.426425,292916,269732,63.88793186,2.298371,1,.5252051980000001,.7140711685000021,.3084204879999999,1.130000000000003,.7,2.4,2.12,1.935591923,.9516722299999998,.7388403714999967,.0022819625,.0553383590000003,1.066609245,.233036654,.618001723,.017944301,19.75619677,1.447363384,5.01985836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2001,NET,14,,,,,,1.7638,1.6613,1.763824117,1.6613171,11.11604959,19.68704423,23333,37150,5.211388088,.7668890470000001,5.211388088,1.461502554,1.451384872,19.68704423,1.933080354,.931809502,.747993773,.002233484,.052933569,1.052417635,.263327757,.617334962,,21.79087506,.5286413,.724809004,.309770744,8064.6,237.9,1643.9,6182.8,,.7,2.4,2.12,10871.68,2186.606,1.71,34503.13728,15953.446,128.7650397,2.426425,301216,275305,1.547581025,59.43434786,2.204337,0,0,0,1,0,0,2,3,1,13.997,2.029,13.693,12.742,9.522,2.11913778,.63,40,20,40,3,2,1,1,74.18000000000001,10.39,,,,13.63,1,1,20.46,12,528,37.6,12.1,13.4,12.2,778,1.346878981,3.085246801,4.2,332000000000,.198224157,.198366806,5.404485147,0,8.300000191000001,46.4,47.51651314,173.4172193,0,.53,.135150182,.360787828,.53,.102788912,35.7,.607959871,128.7650397,-.00741601,35974.62971,1423.63,8.242122650000001,573919.3125,15.953446,5,0,.53,.74,.66,.983680129,2.624944687,.758127782,10.87168,7.900037335,403.137973,69632.46446,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,93.31999999999999,92.48,94.45,87.54000000000001,83.18000000000001,88.49,91.03,95.41,91.67,12,82.33497,100,.0403082,55.44,.0403082,.0011949,.0051346,-.7377737,26.5,14.3,.8,33,455.5419,-.0268684,3,25.8,0,0,0,1,.92,1,0,.84,.5,.5,1,.5,45.099,10.86264,65.90000000000001,.63,.26,528,.85258609,12.068.403,.84575593,11.968.598,1.360.203.699.792.470,13.083.276,.7668890470000001,1.461502554,5.478799999999978,24.39384600000039,32.62939999999981,25.52679999999999,15.05870000000002,1.7638,1.6613,1.763824117,11.11604959,19.68704423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.3,.8,33,455.5419,-.0268684,3,65.90000000000001,.63,.26,82.33497,100,.0403082,55.44,.0403082,.0011949,.0051346,-.7377737,26.5,37.54000000000019,36.96000000000004,24.39999999999986,37.6,12.1,13.4,12.2,2186.606,2.426425,301216,275305,59.43434786,2.204337,1,.5286413,.724809004,.309770744,1.109999999999999,.7,2.4,2.12,1.933080354,.931809502,.747993773,.002233484,.052933569,1.052417635,.263327757,.617334962,.0152058410000002,19.68704423,1.451384872,5.211388088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,NET,14,,,,,,1.7596,1.654,1.759566327,1.654008439,11.15250186,20.46228187,25773,41264,5.540031039,.86082964,5.540031039,1.621339856,1.554918812,20.46228187,1.880209968,,,,,.976539829,.237740051,.653462707,.012467381,21.57382271,,,,8176.4,215.2,1554.4,6406.8,,.7,2.4,2.12,10935.17,2209.583,1.73,34774.44599,16045.935,121.7852429,2.426425,298450,268112,1.536712137,60.27355153,2.129821,0,0,0,1,0,0,2,3,1,14.268,2.113,13.886,12.742,9.975,2.554018139,.65,39.42,38.44,22.14,2,2,1,1,74.77,10.46,,,,13.68,1,1,21.22,12,528,37.7,12.1,13.4,12.2,779,-.500523984,3.088562489,3.3,336000000000,.174476489,.213885337,5.404485147,0,8.300000191000001,27.1,47.68966507,137.2466774,0,.53,.135150182,.360787828,.53,.102788912,35.6,.594376897,121.7852429,3.82000000000e-06,35794.56806,1408.36,8.280530929999999,574357.3125,16.045935,5,0,.53,.74,.66,.973777711,2.640069485,.757237735,10.93518,7.900037335,407.8199555,69362.37753,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,92.3,91.77,93.02,87.45999999999999,83.91,87.66,90.95999999999999,92.87000000000001,90.62000000000001,12,82.48712,100,.0403082,51.74,.0403082,.000632,.0011949,-.7897221,25.8,14.3,.8,26.7,139.7117,-.0285569,3,25.7,0,0,0,1,.92,1,0,.84,.5,.5,1,.5,44.212,11.1556,66.40000000000001,.65,.26,528,11.161.271,1.501.527,.90601379,1.266.829,1.455.841.815.497.090,13.838.391,.86082964,1.621339856,5.765199999999936,25.90173400000003,33.53859999999986,25.58319999999999,15.18065000000004,1.7596,1.654,1.759566327,11.15250186,20.46228187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.3,.8,26.7,139.7117,-.0285569,3,66.40000000000001,.65,.26,82.48712,100,.0403082,51.74,.0403082,.000632,.0011949,-.7897221,25.8,38.36000000000013,38.04000000000042,25.09999999999991,37.7,12.1,13.4,12.2,2209.583,2.426425,298450,268112,60.27355153,2.129821,1,.5275138154999999,.7235807324999999,.3082969400000004,1.090000000000003,.7,2.4,2.12,1.880209968,.9165856470000016,.760833942999998,.0026892505,.0468045595,.976539829,.237740051,.653462707,.012467381,20.46228187,1.554918812,5.540031039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,2003,NET,14,,,,,,1.7562,1.6422,1.756186984,1.642247868,11.48853641,21.28832465,28513,46611.056,5.978257451,.964450828,5.978152617,1.722609525,1.478619128,21.28832465,1.918040864,.901361792,.773674113,.003145017,.04067555,1.007244022,.254956022,.655421485,,21.34793059,.526386331,.722352461,.306823136,8125.3,235.4,1562.2,6327.7,,.7,2.4,2.12,10976.6,2235.804,1.75,33092.40643,16137.709,119.7278512,2.426425,300498,270538,1.552380253,61.36367925,1.93243,0,0,0,1,0,0,2,3,1,14.268,2.158,14.408,12.742,10.409,3.593887188,.65,32.5,67.5,0,1,2,1,1,74.02,10.81,,,,13.78,1,1,22,12,528,37.9,12,13.5,12.5,780,-.234998031,3.091881514,2.1,342000000000,.179582641,.205854252,5.404485147,0,8.300000191000001,0,47.84703217,116.7502746,0,.53,.135150182,.360787828,.53,.102788912,36.2,.675874739,119.7278512,3.34000000000e-06,35710.45153,1400.92,8.250517844999999,576284.875,16.137709,5,0,.53,.74,.66,.972319901,2.655281544,.751646033,10.9766,7.900037335,411.3617301,69848.32781,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,93.68000000000001,92.11,95.81999999999999,88.09,83.81,89.14,91.41,93.31,91.47,12,82.92638,100,.0403082,47.97,,,.000632,-.8174335,25.7,14.5,1.1,29.2,139.554,,3,25.6,0,0,0,1,,1,0,,,,1,.5,43.948,11.47376,67.3,.65,.26,528,11.116.343,14.949.617,.95753038,1.324.025,1.537.606.260.537.970,14.455.657,.964450828,1.722609525,6.051599999999894,27.40962200000013,34.44779999999992,25.6396,15.30260000000004,1.7562,1.6422,1.756186984,11.48853641,21.28832465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.5,1.1,29.2,139.554,-.0302454000000001,3,67.3,.65,.26,82.92638,100,.0403082,47.97,.0403082,.0000690999999999,.000632,-.8174335,25.7,39.18000000000006,39.12000000000035,25.79999999999996,37.9,12,13.5,12.5,2235.804,2.426425,300498,270538,61.36367925,1.93243,1,.526386331,.722352461,.306823136,1.07,.7,2.4,2.12,1.918040864,.901361792,.773674113,.003145017,.04067555,1.007244022,.254956022,.655421485,.0097289209999989,21.28832465,1.478619128,5.978152617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Netherlands,2004,NET,14,6.338,28.91751,35.357,25.696,,1.7621,1.6482,1.762131587,1.648184495,11.39532232,21.24623359,29294,48962.82,5.963956481,.960841558,5.964017558,1.704961888,1.374108277,21.24623359,1.927790808,,,,,1.032403336,.255097886,.640289586,,21.6261761,,,,8101.5,252.9,1548.7,6299.9,,,,2.12,10999.72,2269.911,1.72,33416.59609,16225.091,125.4122691,2.426425,326110.9,289894.1,1.537509365,61.86378221,1.835925,0,0,0,1,0,0,2,3,1,14.268,2.235,14.972,12.742,10.768,4.646783268,.65,37.5,62.5,0,1,2,1,1,73.65000000000001,10.68,40,40.2,26.5,13.94,1,1,21.92,12,528,38.6,12,14,12.6,781,1.685907302,3.095204115,1.2,371000000000,.185211137,.194498822,5.404485147,0,8.300000191000001,0,47.98521218,281.5642424,0,.53,.135150182,.360787828,.53,.102788912,37,.784538529,125.4122691,3.58000000000e-06,36312.49664,1399.24,8.198045731000001,589173.5625,16.225091,5,0,.53,.74,.66,.99161613,2.673895359,.745295178,10.99973,7.900037335,421.0668381,71867.56232,3.641654688,9.939717631000001,1.708453008,2.617479324,NLD,92.59,93.27,91.66,87.99,84.22,88.18000000000001,91.72,92.15000000000001,90.73,12,83.09999999999999,100,,47.97,,,,-.8089359,25.6,14.6,1.3,32.5,167.1608,,3,,0,0,0,1,,1,0,,,,1,.5,44.326,11.38806,67.8,,,528,11.116.589,14.949.976,1.009.159,13.813.847,1.619.548.461.570.350,15.074.691,.960841558,1.704961888,6.338,28.91751,35.357,25.696,15.42455000000004,1.7621,1.6482,1.762131587,11.39532232,21.24623359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.6,1.3,32.5,167.1608,-.0319338999999998,3,67.8,.65,.26,83.09999999999999,100,.0403082,47.97,.0403082,-.0004937999999999,.0000691000000002,-.8089359,25.6,40,40.2,26.5,38.6,12,14,12.6,2269.911,2.426425,326110.9,289894.1,61.86378221,1.835925,1,.4398196589999941,.7176822039999991,.1534115679999673,1.050000000000004,.7,2.4,2.12,1.927790808,.8914617970000016,.7565242634999976,.004007224,.0448797074999998,1.032403336,.255097886,.640289586,.0069904609999991,21.24623359,1.374108277,5.964017558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
