Periods,Units,beta,beta_sd,Type
200,10,2.00006744036937,0.00228720547079483,X unit root (2)
300,10,1.99990787468385,0.00161872364260599,X unit root (2)
400,10,2.00009780741374,0.00121876773432318,X unit root (2)
500,10,2.00002872438291,0.000940171596789052,X unit root (2)
10,30,2.00092416621096,0.0192900734850101,X unit root (2)
30,30,2.00002442095691,0.00785295221430482,X unit root (2)
50,30,1.99962380430416,0.00485453371727058,X unit root (2)
70,30,1.99991295991671,0.00368933544698571,X unit root (2)
100,30,2.00009721255962,0.00254742456267265,X unit root (2)
200,30,2.00006204971299,0.00131984723401872,X unit root (2)
300,30,2.00000723621569,0.000857406587228165,X unit root (2)
400,30,1.99998085970181,0.000643389009015313,X unit root (2)
500,30,2.00001237350335,0.000534749460433383,X unit root (2)
10,50,1.99956419786651,0.0148561901174236,X unit root (2)
30,50,1.99993007164269,0.00580457828293997,X unit root (2)
50,50,2.00023302805727,0.00369079082019459,X unit root (2)
70,50,1.99987197916327,0.00271185028371386,X unit root (2)
100,50,2.00006336467625,0.00199805951831766,X unit root (2)
200,50,2.00008674969122,0.00104117141616796,X unit root (2)
300,50,2.00001279683934,0.000656984602130872,X unit root (2)
400,50,2.00005612510112,0.000505336773752103,X unit root (2)
500,50,2.0000261974232,0.000390168926416492,X unit root (2)
10,70,2.00050818869529,0.0129788566527977,X unit root (2)
30,70,1.99962417215199,0.00511638221758661,X unit root (2)
50,70,2.00022092061321,0.00300064806656718,X unit root (2)
70,70,1.99981652978053,0.0023348165768986,X unit root (2)
100,70,2.00006034323851,0.00160901989284611,X unit root (2)
200,70,1.99999555774888,0.000843928176331036,X unit root (2)
300,70,1.99996532380358,0.000562632830654503,X unit root (2)
400,70,1.99997042513523,0.000429854482260104,X unit root (2)
500,70,2.00000695609608,0.000344203426362754,X unit root (2)
10,100,2.00068040900755,0.0103671886698922,X unit root (2)
30,100,1.99966544326038,0.00386729558419176,X unit root (2)
50,100,1.99993399305798,0.00254062760450042,X unit root (2)
70,100,1.99999531841429,0.0019879902533127,X unit root (2)
100,100,1.99992670853786,0.00137647162508393,X unit root (2)
200,100,2.00002416596203,0.000728609529957083,X unit root (2)
300,100,1.99999866423719,0.000445034344977195,X unit root (2)
400,100,1.99997582980853,0.000361096948082881,X unit root (2)
500,100,2.00000190675655,0.000286220745716985,X unit root (2)
10,200,2.00008818154266,0.00740421481501115,X unit root (2)
30,200,2.00040067955064,0.00290370264398728,X unit root (2)
50,200,2.00001509349142,0.00182099026844723,X unit root (2)
70,200,2.00000929345831,0.00134465834856225,X unit root (2)
100,200,1.99995169061877,0.000933411972019648,X unit root (2)
200,200,2.00002082680832,0.000498012308566675,X unit root (2)
300,200,1.99999104349163,0.000328212752416702,X unit root (2)
400,200,1.99998064834341,0.000249594328435426,X unit root (2)
500,200,1.99999890673369,0.000204992406051504,X unit root (2)
10,300,1.9996726966237,0.00571919146395213,X unit root (2)
30,300,2.00014273475777,0.00247594873417017,X unit root (2)
50,300,1.99992215218547,0.00154291669519943,X unit root (2)
70,300,1.99999071067619,0.00106220738003469,X unit root (2)
100,300,1.99996021278663,0.000794220722160613,X unit root (2)
200,300,2.0000026455336,0.000411062530319912,X unit root (2)
300,300,2.00001087752604,0.000275440389238185,X unit root (2)
400,300,1.99998510736885,0.00020421345845523,X unit root (2)
500,300,1.99998915790228,0.000164852399349867,X unit root (2)
10,400,1.99961077652427,0.00501025590415547,X unit root (2)
30,400,1.99996629519878,0.00204138727414234,X unit root (2)
50,400,2.0000082207254,0.00130337091936482,X unit root (2)
70,400,1.9999738231535,0.000947140548072105,X unit root (2)
100,400,1.99994306056973,0.000697022001881514,X unit root (2)
200,400,1.9999999754891,0.000336806660055682,X unit root (2)
300,400,2.00000941140528,0.000242763293341506,X unit root (2)
400,400,2.00000143854031,0.000167328035486068,X unit root (2)
500,400,1.99999824182936,0.000142476562416971,X unit root (2)
10,500,1.99990010515575,0.00463040792930244,X unit root (2)
30,500,2.00000749232707,0.00182556960322526,X unit root (2)
50,500,1.99991732397637,0.00119053052452286,X unit root (2)
70,500,1.99998256228217,0.000865590438983681,X unit root (2)
100,500,1.99995630191599,0.000648280525560556,X unit root (2)
200,500,1.99998524020063,0.000316254625433962,X unit root (2)
300,500,1.99999981697929,0.000204821228405046,X unit root (2)
400,500,2.00001186494445,0.000152996820063828,X unit root (2)
500,500,2.00000416200721,0.000121363334612992,X unit root (2)
